Canonical ID,Seed Key,Title,Material Type,Category Key,Quantity,Unit,Condition,Source Type,Is Free,Price NIS,Owner Email,Owner Public Name,Owner Kind,Owner City,Pickup Allowed,Delivery Allowed,Description Draft,Suggested Uses,Tags,Aliases,Source File,Source Row,Source Audit ID,Original Price Raw,Pricing Resolution,Pricing Basis,Condition Basis,Availability Source,Source Note,Image Status,Source Image Ref,Extracted Image Files,Image Mapped From Source,Image Gap,Image Hosting Required,Canonicalization Confidence,Canonical Data Ready,Owner Assignment Basis
MAT-088,mat-088,AC Digital Multifunction Ammeter TTL Current Tester Module With Open Split Coil 100A 80 260V PZEM-004T V3 Open Transformer Without Case,Current/Voltage Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,90,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable Current/Voltage Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,Hardware graduation project components .xlsx,13,MAT-088,90,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image10.png,materials/MAT-088_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-089,mat-089,INA219 I2C Interface High Side DC Current Leakage Power Sensor,INA219 Current Sensor,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,20,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable INA219 Current Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,Hardware graduation project components .xlsx,14,MAT-089,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image8.png,materials/MAT-089_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-090,mat-090,PIC18F4620 Microcontroller,PIC Microcontroller,electronics-components,2,pieces,GOOD,WORKSHOP_SURPLUS,False,35,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable PIC Microcontroller listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,Hardware graduation project components .xlsx,15,MAT-090,35,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image17.png,materials/MAT-090_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-091,mat-091,PIC18F4550 Microcontroller,PIC Microcontroller,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,30,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable PIC Microcontroller listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,Hardware graduation project components .xlsx,16,MAT-091,30,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image6.png,materials/MAT-091_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-092,mat-092,"LM324N Low-Power, Quad-Operational Amplifiers Texas Instruments Incorporated",Operational Amplifier IC,electronics-components,1,pieces,GOOD,WORKSHOP_SURPLUS,False,5,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable Operational Amplifier IC listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,Hardware graduation project components .xlsx,17,MAT-092,5,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image7.png,materials/MAT-092_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-093,mat-093,5MM Red LED 1.7V - 2.2V 18mm,LED / Lighting Component,electronics-components,5,pieces,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable LED / Lighting Component listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,Hardware graduation project components .xlsx,18,MAT-093,free with other components,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,Source offered these LEDs free with other components; promoted to a free standalone demo listing.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image3.png,materials/MAT-093_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-094,mat-094,100nF 0.1uf 50V Ceramic Capacitor,Capacitor,electronics-components,1,piece,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable Capacitor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,Hardware graduation project components .xlsx,19,MAT-094,free with other components,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,Source offered the capacitor free with other components; promoted to a free standalone demo listing.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image21.png,materials/MAT-094_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-095,mat-095,2N2222 NPN BJT Transistor 40V 0.6A,Transistor,electronics-components,1,piece,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable Transistor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,Hardware graduation project components .xlsx,20,MAT-095,free with other components,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,Source offered the transistor free with other components; promoted to a free standalone demo listing.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image1.png,materials/MAT-095_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-096,mat-096,Resistor & Potentiometer Assortment (27 pcs),Resistor/Potentiometer Assortment,electronics-components,1,set,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable Resistor/Potentiometer Assortment listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,10k ohm resistor (4) 680 ohm resistor (14) 220 ohm resistor (6) 27k ohm resistor (2) 20K Ohm Potentiometer (1),Hardware graduation project components .xlsx,21,MAT-096,free with other components,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,27 loose parts in source; represented as one free assortment set for coherent reservation semantics.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image16.png,materials/MAT-096_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-097,mat-097,l7805 voltage regulator,Voltage Regulator,electronics-components,1,piece,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable Voltage Regulator listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Powering electronics, portable prototypes, charging, and voltage regulation.",electronics_components,,Hardware graduation project components .xlsx,22,MAT-097,free with other components,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,Source offered the regulator free with other components; promoted to a free standalone demo listing.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image25.png,materials/MAT-097_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-098,mat-098,Push Button & Latching Toggle Switch Set (6 pcs),Switch Assortment,electronics-components,1,set,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable Switch Assortment listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",switch|electronics,Mini Push Button Tactile Switch (4) ON-OFF 3 Pin Latching Toggle Switch (Self Locking) (2),Hardware graduation project components .xlsx,23,MAT-098,free with other components,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,Source lists 6 switches total and conditional-free pricing; represented as one free set.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image20.png,materials/MAT-098_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-099,mat-099,USB 2.0 Type A Male To USB B Type Cable For Mega And Uno Arduino,USB/Data Cable,electronics-components,2,pieces,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable USB/Data Cable listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",cable|wiring,,Hardware graduation project components .xlsx,24,MAT-099,free with arduino,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,Source offered the USB-B cables free with Arduino; promoted to a free standalone demo listing.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image2.png,materials/MAT-099_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-100,mat-100,USB A Male To USB Micro Male Data Cable for ESP32,ESP32,electronics-components,1,piece,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable ESP32 listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, sensor prototypes, automation, and learning projects.",esp32|microcontroller,,Hardware graduation project components .xlsx,25,MAT-100,free with ESP32,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,Source offered the Micro-USB cable free with ESP32; promoted to a free standalone demo listing.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image23.png,materials/MAT-100_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-101,mat-101,USB To TTL Converter (FTDI) PL2303,USB-to-TTL Converter,electronics-components,1,piece,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable USB-to-TTL Converter listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,Hardware graduation project components .xlsx,26,MAT-101,free with Nextion Display,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,Source offered the USB-to-TTL converter free with Nextion display; promoted to free standalone demo listing.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image15.png,materials/MAT-101_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-102,mat-102,30 cm Female-to-Male Jumper Wires (8 pcs),Jumper Wires,electronics-components,1,pack,GOOD,WORKSHOP_SURPLUS,True,0,user82@impactloop.demo,ورشة نبض لتجديد الأدوات,ORGANIZATION,جنين,True,True,Reusable Jumper Wires listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",electronics_components,30cm Female To Male Jumper Wires (8Pcs),Hardware graduation project components .xlsx,27,MAT-102,Free with other components,PROMOTED_CONDITIONAL_FREE_TO_DEMO_FREE,Eight loose jumper wires represented as one free pack for coherent reservation semantics.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image22.png,materials/MAT-102_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-103,mat-103,DC motors 12v 210rpm with encoder,DC Motor,motors-mechanical,2,pieces,GOOD,STUDENT_LEFTOVER,False,90,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable DC Motor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,,Untitled spreadsheet (1).xlsx,2,MAT-103,90,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image4.png,materials/MAT-103_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-104,mat-104,MPU6050 sensor,MPU6050 IMU Sensor,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,40,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable MPU6050 IMU Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,Untitled spreadsheet (1).xlsx,3,MAT-104,40,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image12.png,materials/MAT-104_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-105,mat-105,Couplers and Motor mount,Shaft Coupler,motors-mechanical,2,pieces,GOOD,STUDENT_LEFTOVER,False,10,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Shaft Coupler listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motors_mechanical,,Untitled spreadsheet (1).xlsx,4,MAT-105,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image9.png,materials/MAT-105_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-106,mat-106,Motor driver BTS7960,BTS7960 Motor Driver,electronics-components,2,pieces,GOOD,STUDENT_LEFTOVER,False,40,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable BTS7960 Motor Driver listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Motor control, robot motion, and automation prototypes.",motor|robotics,,Untitled spreadsheet (1).xlsx,5,MAT-106,40,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image5.png,materials/MAT-106_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-107,mat-107,ESP32,ESP32,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,30,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable ESP32 listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, sensor prototypes, automation, and learning projects.",esp32|microcontroller,,Untitled spreadsheet (1).xlsx,6,MAT-107,30,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image6.png,materials/MAT-107_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-108,mat-108,Arduino mega with cable,Arduino Mega 2560,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,50,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Arduino Mega 2560 listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, sensor prototypes, automation, and learning projects.",arduino|microcontroller,,Untitled spreadsheet (1).xlsx,7,MAT-108,50,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image15.png,materials/MAT-108_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-109,mat-109,"Tiny display ST7789V3 1.69inch, (has some visual noise)",TFT Display,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,20,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable TFT Display listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,Untitled spreadsheet (1).xlsx,8,MAT-109,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image3.png,materials/MAT-109_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-110,mat-110,Raspberry PI 4 model B 4g RAM(case/fan/ hdmi cable/charger),Raspberry Pi,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,350,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Raspberry Pi listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Robotics, sensor prototypes, automation, and learning projects.",raspberry-pi|single-board-computer,,Untitled spreadsheet (1).xlsx,9,MAT-110,350,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image8.png,materials/MAT-110_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-111,mat-111,Logitech Camera,Camera Module,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,60,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Camera Module listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",electronics_components,,Untitled spreadsheet (1).xlsx,10,MAT-111,60,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image7.png,materials/MAT-111_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-112,mat-112,Ultrasonic,Ultrasonic Sensor,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,10,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Ultrasonic Sensor listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Measurement, monitoring, robotics, and smart-device prototypes.",sensor,,Untitled spreadsheet (1).xlsx,11,MAT-112,10,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image1.png,materials/MAT-112_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-113,mat-113,Aux Speakers,Speaker,electronics-components,1,pieces,GOOD,STUDENT_LEFTOVER,False,15,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Speaker listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",electronics_components,,Untitled spreadsheet (1).xlsx,12,MAT-113,15,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image14.png,materials/MAT-113_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-114,mat-114,Screws with nuts 15cm each (سمونات - رونديلات),Screws & Nuts,metal-fasteners,8,pieces,GOOD,STUDENT_LEFTOVER,False,2.5,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Screws & Nuts listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Frames, enclosures, assembly, and reusable prototype structures.",metal_fasteners,,Untitled spreadsheet (1).xlsx,13,MAT-114,20 in total,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image10.png,materials/MAT-114_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-115,mat-115,5 Pin Connector,Connector,electronics-components,3,pieces,GOOD,STUDENT_LEFTOVER,True,0,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Connector listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",connector|wiring,,Untitled spreadsheet (1).xlsx,14,MAT-115,For free,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image13.png,materials/MAT-115_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-116,mat-116,On/Off switch,Switch / Input Component,electronics-components,3,pieces,GOOD,STUDENT_LEFTOVER,True,0,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Switch / Input Component listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Circuit wiring, prototyping, repair, and classroom electronics.",switch|electronics,,Untitled spreadsheet (1).xlsx,15,MAT-116,For free,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image2.png,materials/MAT-116_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-117,mat-117,Wheels 85mm. (مناح بتحملو بس حتيناهم عشان الspikes),Wheel / Caster,motors-mechanical,2,pieces,GOOD,STUDENT_LEFTOVER,False,20,user8@impactloop.demo,شهد الأغا,INDIVIDUAL,الخليل,True,True,Reusable Wheel / Caster listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",motors_mechanical,,Untitled spreadsheet (1).xlsx,16,MAT-117,20,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image11.png,materials/MAT-117_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-118,mat-118,Mega 2560,Arduino Mega 2560,electronics-components,1,pieces,NEEDS_REPAIR,STUDENT_LEFTOVER,False,70,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Arduino Mega 2560 listing prepared from documented graduation-project hardware data. Source note: - Pin 31 damaged. -With its USB,"Robotics, sensor prototypes, automation, and learning projects.",arduino|microcontroller,,Untitled spreadsheet.xlsx,2,MAT-118,70,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,SOURCE_TEXT_DAMAGE,LIKELY_AVAILABLE,- Pin 31 damaged. -With its USB,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image4.png,materials/MAT-118_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-119,mat-119,JGB37-520 12V 60RPM 37mm DC Gear Motor With Encoder 6mm Shaft,DC Motor,motors-mechanical,4,pieces,USED,STUDENT_LEFTOVER,False,100,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,"Reusable DC Motor listing prepared from documented graduation-project hardware data. Source note: - One of them harmed a little / the encoder wire was damaged, we fixed it by controlling the trim – PWM – for each by code With its Bracket and connecter","Robotics, motion systems, CNC-style prototypes, and mechanical builds.",motor|robotics,,Untitled spreadsheet.xlsx,3,MAT-119,100 for each,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,SOURCE_TEXT_USED_OR_REPAIRED,LIKELY_AVAILABLE,"- One of them harmed a little / the encoder wire was damaged, we fixed it by controlling the trim – PWM – for each by code With its Bracket and connecter",CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image10.png,materials/MAT-119_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-120,mat-120,Double-Plate Nylon Omni Mecanum Wheel 58mm,Wheel / Caster,motors-mechanical,4,pieces,GOOD,STUDENT_LEFTOVER,False,90,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable Wheel / Caster listing prepared from documented graduation-project hardware data. Suitable for practical prototyping and learning builds.,"Repair, prototyping, maker projects, and practical learning builds.",motors_mechanical,,Untitled spreadsheet.xlsx,4,MAT-120,90 for each,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image2.png,materials/MAT-120_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
MAT-121,mat-121,L298N driver,L298N Motor Driver,electronics-components,3,pieces,GOOD,STUDENT_LEFTOVER,False,15,user53@impactloop.demo,ماهر الشريف,INDIVIDUAL,أريحا,True,True,Reusable L298N Motor Driver listing prepared from documented graduation-project hardware data. Source note: -,"Motor control, robot motion, and automation prototypes.",motor|robotics,,Untitled spreadsheet.xlsx,5,MAT-121,15 for each,SOURCE_NORMALIZED,Normalized directly from source quantity/price fields.,DEMO_DEFAULT_GOOD,LIKELY_AVAILABLE,-,CENTER_OF_IMAGE_ANCHOR_V2,xl/media/image17.png,materials/MAT-121_01.png,True,False,True,HIGH,True,SOURCE_BATCH + SOFT_AFFINITY; category is not a restriction.
